4200181706,NNX07AD59G,GSFC,STORM STRUCTURE AND LATENT HEATING IN VARIOUS CLIMATIC REGIMES,ROBERT HOUZE,RICHARD LAWRENCE,UNIVERSITY OF WASHINGTON,1/22/07,12/11/06,12/10/09,AWARDED,NO,2008JGRD..11315108H,"http://labs.adsabs.harvard.edu/adsabs/api/record/2008JGRD..11315108H?fl=author,pub,aff,property,keyword,title&dev_key=8IIQgx5DrWZBwr2o",Kinematic structure of convective-scale elements in the rainbands of Hurricanes Katrina and Rita (2005),Journal of Geophysical Research (Atmospheres),"Hence, Deanna A.; Houze, Robert A.",PI in authors,REFEREED; ARTICLE,atmosphere; atmosphere; atmosphere; Atmospheric Processes: Tropical meteorology; Atmospheric Processes: Mesoscale meteorology; Atmospheric Processes: Convective processes; Hurricane; rainbands; tropical cyclone; atmosphere; atmosphere; atmosphere
4200183506,NNX07AE33G,GSFC,THE LOCAL INTERSTELLAR MEDIUM LEGACY PROJECT,BARRY WELSH,GEORGE SONNEBORN,UNIVERSITY OF CALIFORNIA,1/24/07,2/1/07,1/31/08,AWARDED,NO,2009Ap&SS.323....1W,"http://labs.adsabs.harvard.edu/adsabs/api/record/2009Ap&SS.323....1W?fl=author,pub,aff,property,keyword,title&dev_key=8IIQgx5DrWZBwr2o",The trouble with the Local Bubble,Astrophysics and Space Science,"Welsh, Barry Y.; Shelton, Robin L.",PI in authors,OPENACCESS; REFEREED; PUB_OPENACCESS; ARTICLE,galaxy general; ism general; galaxy general; ism general; Astrophysics - Galaxy Astrophysics; Galaxy: general; ISM
4200183506,NNX07AE33G,GSFC,THE LOCAL INTERSTELLAR MEDIUM LEGACY PROJECT,BARRY WELSH,GEORGE SONNEBORN,UNIVERSITY OF CALIFORNIA,1/24/07,2/1/07,1/31/08,AWARDED,NO,2009SSRv..143..241W,"http://labs.adsabs.harvard.edu/adsabs/api/record/2009SSRv..143..241W?fl=author,pub,aff,property,keyword,title&dev_key=8IIQgx5DrWZBwr2o",Warm and Hot Gas in the Local ISM,Space Science Reviews,"Welsh, Barry Y.",PI in authors,REFEREED; ARTICLE,radiation; Local ISM; Radiation environment; radiation
4200183506,NNX07AE33G,GSFC,THE LOCAL INTERSTELLAR MEDIUM LEGACY PROJECT,BARRY WELSH,GEORGE SONNEBORN,UNIVERSITY OF CALIFORNIA,1/24/07,2/1/07,1/31/08,AWARDED,NO,2008A&A...490..707W,"http://labs.adsabs.harvard.edu/adsabs/api/record/2008A&A...490..707W?fl=author,pub,aff,property,keyword,title&dev_key=8IIQgx5DrWZBwr2o",OVI in the local interstellar medium: FUSE observations towards B-stars within 200 pc,Astronomy and Astrophysics,"Welsh, B. Y.; Lallement, R.",PI in authors,OPENACCESS; REFEREED; PUB_OPENACCESS; ARTICLE,galaxy solar neighborhood; ism atoms; astronomy uv; Galaxy: solar neighborhood; ISM: atoms; ultraviolet: ISM; galaxy solar neighborhood; ism atoms; astronomy uv
4200179816,NNX07AB98G,HQ,QUANTITATIVE VALIDATION AND ASSESSMENTS OF SOLAR/HELIOSPHERIC 3D MODEL CODES USING EMPIRICAL DATA FR,LEONARD STRACHAN,MADHULIKA GUHATHAKURTA,SMITHSONIAN ASTROPHYSICAL OBSERVATORY,1/25/07,11/30/06,11/29/11,AWARDED,NO,2007AGUFMSH31A0238S,"http://labs.adsabs.harvard.edu/adsabs/api/record/2007AGUFMSH31A0238S?fl=author,pub,aff,property,keyword,title&dev_key=8IIQgx5DrWZBwr2o",Assessment and Validation of MHD Models for the Solar Corona and Inner Heliosphere,AGU Fall Meeting Abstracts,"Strachan, L.; Zurbuchen, T. H.; Kohl, J. L.; Panasyuk, A. V.; Raymond, J. R.; van Ballegooijen, A.",PI in authors,NONARTICLE; NOT REFEREED; ABSTRACT,2164 Solar wind plasma; 2169 Solar wind sources; 7509 Corona; 7549 Ultraviolet emissions; 7959 Models
4200179813,NNX07AC16G,GSFC,THE COMPREHENSIVE CORONA & HELIOSPHERE MODEL,TAMAS GOMBOSI,MADHULIKA GUHATHAKURTA,UNIVERSITY OF MICHIGAN,1/25/07,1/1/07,12/31/11,AWARDED,NO,2012JCoPh.231..870T,"http://labs.adsabs.harvard.edu/adsabs/api/record/2012JCoPh.231..870T?fl=author,pub,aff,property,keyword,title&dev_key=8IIQgx5DrWZBwr2o",Adaptive numerical algorithms in space weather modeling,Journal of Computational Physics,"T&#243;th, G&#225;bor; van der Holst, Bart; Sokolov, Igor V.; de Zeeuw, Darren L.; Gombosi, Tamas I.; Fang, Fang; Manchester, Ward B.; Meng, Xing; Najib, Dalal; Powell, Kenneth G.; Stout, Quentin F.; Glocer, Alex; Ma, Ying-Juan; Opher, Merav",PI in authors,REFEREED; ARTICLE,no keywords
4200179813,NNX07AC16G,GSFC,THE COMPREHENSIVE CORONA & HELIOSPHERE MODEL,TAMAS GOMBOSI,MADHULIKA GUHATHAKURTA,UNIVERSITY OF MICHIGAN,1/25/07,1/1/07,12/31/11,AWARDED,NO,2010ASPC..429..219V,"http://labs.adsabs.harvard.edu/adsabs/api/record/2010ASPC..429..219V?fl=author,pub,aff,property,keyword,title&dev_key=8IIQgx5DrWZBwr2o",Breakout Coronal Mass Ejection or Streamer Blowout: the Bugle Effect,"Numerical Modeling of Space Plasma Flows, Astronum-2009","van der Holst, B.",PI not found,OPENACCESS; NOT REFEREED; ADS_SCAN; TOC; PUB_OPENACCESS; INPROCEEDINGS,no keywords
4200179813,NNX07AC16G,GSFC,THE COMPREHENSIVE CORONA & HELIOSPHERE MODEL,TAMAS GOMBOSI,MADHULIKA GUHATHAKURTA,UNIVERSITY OF MICHIGAN,1/25/07,1/1/07,12/31/11,AWARDED,NO,2008Icar..195....1K,"http://labs.adsabs.harvard.edu/adsabs/api/record/2008Icar..195....1K?fl=author,pub,aff,property,keyword,title&dev_key=8IIQgx5DrWZBwr2o",Global MHD modeling of Mercury's magnetosphere with applications to the MESSENGER mission and dynamo theory,Icarus,"Kabin, K.; Heimpel, M. H.; Rankin, R.; Aurnou, J. M.; G&#243;mez-P&#233;rez, N.; Paral, J.; Gombosi, T. I.; Zurbuchen, T. H.; Koehn, P. L.; Dezeeuw, D. L.",PI in authors,REFEREED; ARTICLE,no keywords
4200181704,NNX07AD21G,GSFC,INVESTIGATING LARGE-SCALE TROPICAL ATMOSPHERIC DYNAMICS USING TRMM DATA,ADAM SOBEL,RICHARD LAWRENCE,COLUMBIA UNIVERSITY,1/26/07,1/4/07,1/3/10,AWARDED,NO,2011JGRD..116.8102S,"http://labs.adsabs.harvard.edu/adsabs/api/record/2011JGRD..116.8102S?fl=author,pub,aff,property,keyword,title&dev_key=8IIQgx5DrWZBwr2o",Rain on small tropical islands,Journal of Geophysical Research (Atmospheres),"Sobel, A. H.; Burleyson, C. D.; Yuter, S. E.",PI in authors,REFEREED; ARTICLE,atmosphere; atmosphere; atmosphere; Atmospheric Processes: Precipitation (1854); Atmospheric Processes: Tropical meteorology; Atmospheric Processes: Climatology (1616; 1620; 3305; 4215; 8408); Hydrology: Water/energy interactions (0495); Hydrology: Hydrometeorology; rainfall; islands; tropical; atmosphere; atmosphere; atmosphere
4200181704,NNX07AD21G,GSFC,INVESTIGATING LARGE-SCALE TROPICAL ATMOSPHERIC DYNAMICS USING TRMM DATA,ADAM SOBEL,RICHARD LAWRENCE,COLUMBIA UNIVERSITY,1/26/07,1/4/07,1/3/10,AWARDED,NO,2010JAMES...2....2S,"http://labs.adsabs.harvard.edu/adsabs/api/record/2010JAMES...2....2S?fl=author,pub,aff,property,keyword,title&dev_key=8IIQgx5DrWZBwr2o",Surface Fluxes and Tropical Intraseasonal Variability: a Reassessment,Journal of Advances in Modeling Earth Systems,"Sobel, Adam H.; Maloney, Eric D.; Bellon, Gilles; Frierson, Dargan M.",PI in authors,REFEREED; ARTICLE,atmosphere; Atmospheric Composition and Structure; atmosphere
4200181704,NNX07AD21G,GSFC,INVESTIGATING LARGE-SCALE TROPICAL ATMOSPHERIC DYNAMICS USING TRMM DATA,ADAM SOBEL,RICHARD LAWRENCE,COLUMBIA UNIVERSITY,1/26/07,1/4/07,1/3/10,AWARDED,NO,2008arXiv0805.1508S,"http://labs.adsabs.harvard.edu/adsabs/api/record/2008arXiv0805.1508S?fl=author,pub,aff,property,keyword,title&dev_key=8IIQgx5DrWZBwr2o",Surface fluxes and tropical intraseasonal variability: a reassessment,ArXiv e-prints,"Sobel, Adam H.; Maloney, Eric D.; Bellon, Gilles; Frierson, Dargan M.",PI in authors,NOT REFEREED; EPRINT,Physics - Atmospheric and Oceanic Physics
4200181751,NNX07AC47A,LaRC,"06-HYP-06-0149 COUPLED NONEQUILIBRIUM FLOW, ENERGY AND RADIATION TRANSPORT OF HYPERSONIC PLANETARY E",DEBORAH LEVIN,PETER GNOFFO,PENNSYLVANIA STATE UNIVERSITY,1/29/07,1/4/07,1/3/10,AWARDED,NO,2011JQSRT.112.1213B,"http://labs.adsabs.harvard.edu/adsabs/api/record/2011JQSRT.112.1213B?fl=author,pub,aff,property,keyword,title&dev_key=8IIQgx5DrWZBwr2o",Multi-scale k-distribution model for gas mixtures in hypersonic nonequilibrium flows,Journal of Quantitative Spectroscopy and Radiative Transfer,"Bansal, Ankit; Modest, M. F.; Levin, D. A.",PI in authors,REFEREED; ARTICLE,no keywords
4200185506,NNX07AF23G,GSFC,AO 99-0SS-01 STEREO-SOLAR TERRESTRIAL RELATIONS OBSERVATORY,KEITH GOETZ,MICHAEL KAISER,UNIVERSITY OF MINNESOTA,1/29/07,2/1/07,1/31/10,AWARDED,NO,2011JGRA..116.6310B,"http://labs.adsabs.harvard.edu/adsabs/api/record/2011JGRA..116.6310B?fl=author,pub,aff,property,keyword,title&dev_key=8IIQgx5DrWZBwr2o",Large-amplitude transmitter-associated and lightning-associated whistler waves in the Earth's inner plasmasphere at L < 2,Journal of Geophysical Research (Space Physics),"Breneman, A.; Cattell, C.; Wygant, J.; Kersten, K.; Wilson, L. B., III; Schreiner, S.; Kellogg, P. J.; Goetz, K.",PI in authors,REFEREED; ARTICLE,Tectonophysics: Tectonics and magmatism; Tectonophysics: Volcanic arcs; Structural Geology: Fractures and faults
4200185506,NNX07AF23G,GSFC,AO 99-0SS-01 STEREO-SOLAR TERRESTRIAL RELATIONS OBSERVATORY,KEITH GOETZ,MICHAEL KAISER,UNIVERSITY OF MINNESOTA,1/29/07,2/1/07,1/31/10,AWARDED,NO,2010GeoRL..3720106K,"http://labs.adsabs.harvard.edu/adsabs/api/record/2010GeoRL..3720106K?fl=author,pub,aff,property,keyword,title&dev_key=8IIQgx5DrWZBwr2o",Electron trapping and charge transport by large amplitude whistlers,Geophysical Research Letters,"Kellogg, P. J.; Cattell, C. A.; Goetz, K.; Monson, S. J.; Wilson, L. B., III",PI in authors,REFEREED; ARTICLE,space science; space science; astronomy radio; space science; space science; astronomy radio; Space Plasma Physics: Wave/particle interactions (2483; 6984); Space Plasma Physics: Kinetic waves and instabilities; Magnetospheric Physics: Radiation belts; Radio Science: Magnetospheric physics (2700)
4200185506,NNX07AF23G,GSFC,AO 99-0SS-01 STEREO-SOLAR TERRESTRIAL RELATIONS OBSERVATORY,KEITH GOETZ,MICHAEL KAISER,UNIVERSITY OF MINNESOTA,1/29/07,2/1/07,1/31/10,AWARDED,NO,2010JGRA..115.6107K,"http://labs.adsabs.harvard.edu/adsabs/api/record/2010JGRA..115.6107K?fl=author,pub,aff,property,keyword,title&dev_key=8IIQgx5DrWZBwr2o",Harmonics of langmuir waves in the Earth's foreshock,Journal of Geophysical Research (Space Physics),"Kellogg, Paul J.; Goetz, K.; Monson, S. J.",PI in authors,REFEREED; ARTICLE,space science; space science; space science; interplanetary medium; space science; space science; space science; interplanetary medium; Space Plasma Physics: Kinetic waves and instabilities; Space Plasma Physics: Wave/particle interactions (2483; 6984); Space Plasma Physics: General or miscellaneous; Interplanetary Physics: Plasma waves and turbulence
4200185506,NNX07AF23G,GSFC,AO 99-0SS-01 STEREO-SOLAR TERRESTRIAL RELATIONS OBSERVATORY,KEITH GOETZ,MICHAEL KAISER,UNIVERSITY OF MINNESOTA,1/29/07,2/1/07,1/31/10,AWARDED,NO,2009JGRA..114.2107K,"http://labs.adsabs.harvard.edu/adsabs/api/record/2009JGRA..114.2107K?fl=author,pub,aff,property,keyword,title&dev_key=8IIQgx5DrWZBwr2o","Plasma wave measurements with STEREO S/WAVES: Calibration, potential model, and preliminary results",Journal of Geophysical Research (Space Physics),"Kellogg, P. J.; Goetz, K.; Monson, S. J.; Bale, S. D.; Reiner, M. J.; Maksimovic, Milan",PI in authors,REFEREED; ARTICLE,astronomy radio; space science; space science; space science; space science; Radio Science: Waves in plasma (7867); Space Plasma Physics: Instruments and techniques; Space Plasma Physics: Turbulence (4490); Space Plasma Physics: Electrostatic structures; Space Plasma Physics: Solitons and solitary waves (4455); astronomy radio; space science; space science; space science; space science
4200181520,NNX07AD19G,HQ,STUDIES OF TENUOUS PLANETARY ATMOSPHERES,MICHAEL COMBI,PHILLIPE CRANE,THE REGENTS OF THE UNIVERSITY OF MICHIGAN,2/1/07,1/8/07,1/7/08,AWARDED,NO,2007DPS....39.4106T,"http://labs.adsabs.harvard.edu/adsabs/api/record/2007DPS....39.4106T?fl=author,pub,aff,property,keyword,title&dev_key=8IIQgx5DrWZBwr2o",A Multi-Plume Monte-Carlo Kinetic Model of Enceladus&#8217; Atmosphere,AAS/Division for Planetary Sciences Meeting Abstracts #39,"Tenishev, Valeriy; Combi, M. R.; Waite, J. H.",PI in authors,NONARTICLE; NOT REFEREED; ABSTRACT,no keywords
4200181860,NNX07AD29G,GSFC,PREDICTING LANDSLIDES USING MEASUREMENTS OF PRECIPITATION FROM SPACE,RAFAEL BRAS,RICHARD LAWRENCE,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2/5/07,7/1/07,6/30/10,AWARDED,NO,2013HESSD..10.1333L,"http://labs.adsabs.harvard.edu/adsabs/api/record/2013HESSD..10.1333L?fl=author,pub,aff,property,keyword,title&dev_key=8IIQgx5DrWZBwr2o","Physically based modeling of rainfall-triggered landslides: a case study in the Luquillo Forest, Puerto Rico",Hydrology and Earth System Sciences Discussions,"Lepore, C.; Arnone, E.; Noto, L. V.; Sivandran, G.; Bras, R. L.",PI in authors,OPENACCESS; REFEREED; PUB_OPENACCESS; ARTICLE,no keywords
4200181860,NNX07AD29G,GSFC,PREDICTING LANDSLIDES USING MEASUREMENTS OF PRECIPITATION FROM SPACE,RAFAEL BRAS,RICHARD LAWRENCE,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2/5/07,7/1/07,6/30/10,AWARDED,NO,2011Geomo.133..121A,"http://labs.adsabs.harvard.edu/adsabs/api/record/2011Geomo.133..121A?fl=author,pub,aff,property,keyword,title&dev_key=8IIQgx5DrWZBwr2o",Physically-based and distributed approach to analyze rainfall-triggered landslides at watershed scale,Geomorphology,"Arnone, E.; Noto, L. V.; Lepore, C.; Bras, R. L.",PI in authors,REFEREED; ARTICLE,stability; stability; Landslide; Hydrological processes; Stability; Factor of safety
4200181084,NNX07AD87G,HQ,VALIDATION OF NON-COINCIDENT TRACE SPECIES MEASURED BY AURA USING TRAJECTORY MAPPING AND STATISTICAL,LYNN SPARLING,PHILLIP DECOLA,"UNIVERSITY OF MARYLAND, BALTIMORE COUNTY",2/5/07,12/7/06,12/6/09,AWARDED,NO,2012JGRD..11718307H,"http://labs.adsabs.harvard.edu/adsabs/api/record/2012JGRD..11718307H?fl=author,pub,aff,property,keyword,title&dev_key=8IIQgx5DrWZBwr2o",Using horizontal transport characteristics to infer an emission height time series of volcanic SO<SUB>2</SUB>,Journal of Geophysical Research (Atmospheres),"Hughes, E. J.; Sparling, L. C.; Carn, S. A.; Krueger, A. J.",PI in authors,REFEREED; ARTICLE,emission; atmosphere; Atmospheric Composition and Structure: Volcanic effects (4301; 8409); Volcanology: Eruption mechanisms and flow emplacement; Volcanology: Volcanic gases; Volcanology: Remote sensing of volcanoes (4337); Volcanology: Instruments and techniques; Nyamuragira; emission altitude; trajectory modeling; volcanic SO<SUB>2</SUB>; volcanic emissions; volcanic emissions transport; emission; atmosphere
4200178372,NNX07AD99G,GSFC,JOINT LABORATORY FOR GEOSCIENCE INTEROPERABILITY PARTNERSHIP,CHAOWEI YANG,MYRA BAMBACUS,GEORGE MASON UNIVERSITY,2/7/07,1/18/07,1/17/10,AWARDED,NO,2011CG.....37..165H,"http://labs.adsabs.harvard.edu/adsabs/api/record/2011CG.....37..165H?fl=author,pub,aff,property,keyword,title&dev_key=8IIQgx5DrWZBwr2o",Optimizing grid computing configuration and scheduling for geospatial analysis: An example with interpolating DEM,Computers and Geosciences,"Huang, Qunying; Yang, Chaowei",PI in authors,REFEREED; ARTICLE,no keywords
4200178372,NNX07AD99G,GSFC,JOINT LABORATORY FOR GEOSCIENCE INTEROPERABILITY PARTNERSHIP,CHAOWEI YANG,MYRA BAMBACUS,GEORGE MASON UNIVERSITY,2/7/07,1/18/07,1/17/10,AWARDED,NO,2009AGUFMIN43A1133L,"http://labs.adsabs.harvard.edu/adsabs/api/record/2009AGUFMIN43A1133L?fl=author,pub,aff,property,keyword,title&dev_key=8IIQgx5DrWZBwr2o",Distributed Visualization of Dust Storm in Virtual Globes,AGU Fall Meeting Abstracts,"Li, J.; Yang, C.; Wu, H.; Huang, Q.; Wong, D.",PI in authors,NONARTICLE; NOT REFEREED; ABSTRACT,[1610] GLOBAL CHANGE / Atmosphere; [1928] INFORMATICS / GIS science; [1992] INFORMATICS / Virtual globes
4200178372,NNX07AD99G,GSFC,JOINT LABORATORY FOR GEOSCIENCE INTEROPERABILITY PARTNERSHIP,CHAOWEI YANG,MYRA BAMBACUS,GEORGE MASON UNIVERSITY,2/7/07,1/18/07,1/17/10,AWARDED,NO,2009CG.....35..309L,"http://labs.adsabs.harvard.edu/adsabs/api/record/2009CG.....35..309L?fl=author,pub,aff,property,keyword,title&dev_key=8IIQgx5DrWZBwr2o",Mining geophysical parameters through decision-tree analysis to determine correlation with tropical cyclone development,Computers and Geosciences,"Li, Wenwen; Yang, Chaowei; Sun, Donglian",PI in authors,REFEREED; ARTICLE,no keywords
4200181859,NNX07AD33G,GSFC,THE ROLE OF GPM FOR LANDSLIDE HAZARD ASSESSMENT,EFI FOUFOULA-GEORGIOU,RICHARD LAWRENCE,UNIVERSITY OF MINNESOTA,2/8/07,2/1/07,1/31/10,AWARDED,NO,2012arXiv1210.0854E,"http://labs.adsabs.harvard.edu/adsabs/api/record/2012arXiv1210.0854E?fl=author,pub,aff,property,keyword,title&dev_key=8IIQgx5DrWZBwr2o","Variational Downscaling, Fusion and Assimilation of Hydrometeorological States via Regularized Estimation",ArXiv e-prints,"Ebtehaj, Ardeshir Mohammad; Foufoula-Georgiou, Efi",PI in authors,NOT REFEREED; EPRINT,Physics - Data Analysis; Statistics and Probability; Mathematical Physics; Physics - Atmospheric and Oceanic Physics
4200181859,NNX07AD33G,GSFC,THE ROLE OF GPM FOR LANDSLIDE HAZARD ASSESSMENT,EFI FOUFOULA-GEORGIOU,RICHARD LAWRENCE,UNIVERSITY OF MINNESOTA,2/8/07,2/1/07,1/31/10,AWARDED,NO,2012arXiv1207.0454E,"http://labs.adsabs.harvard.edu/adsabs/api/record/2012arXiv1207.0454E?fl=author,pub,aff,property,keyword,title&dev_key=8IIQgx5DrWZBwr2o",Non-Smooth Variational Data Assimilation with Sparse Priors,ArXiv e-prints,"Ebtehaj, Ardeshir M.; Foufoula-Georgiou, Efi; Zhang, Sara Q.; Hou, Arthur Y.",PI in authors,NOT REFEREED; EPRINT,Physics - Data Analysis; Statistics and Probability; Physics - Geophysics
4200181859,NNX07AD33G,GSFC,THE ROLE OF GPM FOR LANDSLIDE HAZARD ASSESSMENT,EFI FOUFOULA-GEORGIOU,RICHARD LAWRENCE,UNIVERSITY OF MINNESOTA,2/8/07,2/1/07,1/31/10,AWARDED,NO,2011JGRD..11622110E,"http://labs.adsabs.harvard.edu/adsabs/api/record/2011JGRD..11622110E?fl=author,pub,aff,property,keyword,title&dev_key=8IIQgx5DrWZBwr2o",Adaptive fusion of multisensor precipitation using Gaussian-scale mixtures in the wavelet domain,Journal of Geophysical Research (Atmospheres),"Ebtehaj, Ardeshir Mohammad; Foufoula-Georgiou, Efi",PI in authors,REFEREED; ARTICLE,Hydrology: Estimation and forecasting (4315); Hydrology: Precipitation (3354); Hydrology: Remote sensing (1640; 4337); Informatics: Data assimilation; integration and fusion; Mathematical Geophysics: Wavelet transform (3255; 4455); Gaussian-scale mixture; optimal estimation; precipitation; wavelet domain
4200181859,NNX07AD33G,GSFC,THE ROLE OF GPM FOR LANDSLIDE HAZARD ASSESSMENT,EFI FOUFOULA-GEORGIOU,RICHARD LAWRENCE,UNIVERSITY OF MINNESOTA,2/8/07,2/1/07,1/31/10,AWARDED,NO,2011JGRD..11614110E,"http://labs.adsabs.harvard.edu/adsabs/api/record/2011JGRD..11614110E?fl=author,pub,aff,property,keyword,title&dev_key=8IIQgx5DrWZBwr2o",Statistics of precipitation reflectivity images and cascade of Gaussian-scale mixtures in the wavelet domain: A formalism for reproducing extremes and coherent multiscale structures,Journal of Geophysical Research (Atmospheres),"Ebtehaj, Mohammad; Foufoula-Georgiou, Efi",PI in authors,REFEREED; ARTICLE,Hydrology: Hydrologic scaling; Hydrology: Precipitation-radar; Hydrology: Precipitation (3354); Hydrology: Remote sensing (1640; 4337); Hydrology: Stochastic hydrology; Gaussian-scale mixtures; estimation theory; heavy tail; multiscale Analysis; precipitation; wavelet domain
4200181859,NNX07AD33G,GSFC,THE ROLE OF GPM FOR LANDSLIDE HAZARD ASSESSMENT,EFI FOUFOULA-GEORGIOU,RICHARD LAWRENCE,UNIVERSITY OF MINNESOTA,2/8/07,2/1/07,1/31/10,AWARDED,NO,2011JGRD..11614119P,"http://labs.adsabs.harvard.edu/adsabs/api/record/2011JGRD..11614119P?fl=author,pub,aff,property,keyword,title&dev_key=8IIQgx5DrWZBwr2o",Signature of microphysics on spatial rainfall statistics,Journal of Geophysical Research (Atmospheres),"Parodi, A.; Foufoula-Georgiou, E.; Emanuel, K.",PI in authors,REFEREED; ARTICLE,atmosphere; atmosphere; planets and satellites; Atmospheric Processes: Convective processes; Atmospheric Processes: Remote sensing (4337); Planetary Sciences: Solid Surface Planets: Hydrology and fluvial processes; downscaling; microphysics; precipitation; atmosphere; atmosphere; planets and satellites
4200181859,NNX07AD33G,GSFC,THE ROLE OF GPM FOR LANDSLIDE HAZARD ASSESSMENT,EFI FOUFOULA-GEORGIOU,RICHARD LAWRENCE,UNIVERSITY OF MINNESOTA,2/8/07,2/1/07,1/31/10,AWARDED,NO,2010JGRD..11523112E,"http://labs.adsabs.harvard.edu/adsabs/api/record/2010JGRD..11523112E?fl=author,pub,aff,property,keyword,title&dev_key=8IIQgx5DrWZBwr2o",Orographic signature on multiscale statistics of extreme rainfall: A storm-scale study,Journal of Geophysical Research (Atmospheres),"Ebtehaj, Mohammad; Foufoula-Georgiou, Efi",PI in authors,REFEREED; ARTICLE,atmosphere; atmosphere; Hydrology: Hydrometeorology; Hydrology: Stochastic hydrology; Atmospheric Processes: Precipitation (1854); Atmospheric Processes: Remote sensing; multiscale statistics; precipitation; wavelet; atmosphere; atmosphere
